
x=0, y=0, width=20, height=20, color=[62, 129, 237]
x=735, y=504, width=20, height=20, color=[62, 129, 237]
x=735, y=525, width=20, height=20, color=[62, 129, 237]
x=735, y=546, width=20, height=20, color=[62, 237, 106]
x=735, y=567, width=20, height=20, color=[62, 237, 106]
x=735, y=588, width=20, height=20, color=[237, 173, 62]
x=735, y=609, width=20, height=20, color=[62, 129, 237]
x=735, y=630, width=20, height=20, color=[62, 237, 106]
x=735, y=651, width=20, height=20, color=[62, 129, 237]
x=735, y=672, width=20, height=20, color=[62, 237, 106]
x=735, y=693, width=20, height=20, color=[62, 237, 106]
x=735, y=714, width=20, height=20, color=[62, 237, 106]
x=735, y=735, width=20, height=20, color=[62, 129, 237]
x=735, y=756, width=20, height=20, color=[237, 173, 62]
x=735, y=777, width=20, height=20, color=[237, 173, 62]
x=735, y=798, width=20, height=20, color=[237, 173, 62]
x=735, y=819, width=20, height=20, color=[62, 129, 237]
x=735, y=840, width=20, height=20, color=[237, 173, 62]
x=735, y=861, width=20, height=20, color=[62, 237, 106]
x=756, y=0, width=20, height=20, color=[62, 129, 237]
x=756, y=21, width=20, height=20, color=[62, 237, 106]
x=756, y=42, width=20, height=20, color=[62, 237, 106]
x=756, y=63, width=20, height=20, color=[237, 173, 62]
x=756, y=84, width=20, height=20, color=[62, 237, 106]
x=756, y=105, width=20, height=20, color=[62, 237, 106]
x=756, y=126, width=20, height=20, color=[62, 237, 106]
x=756, y=147, width=20, height=20, color=[62, 237, 106]
x=756, y=168, width=20, height=20, color=[237, 173, 62]
x=756, y=189, width=20, height=20, color=[62, 129, 237]
x=756, y=210, width=20, height=20, color=[62, 129, 237]
x=756, y=231, width=20, height=20, color=[62, 129, 237]
x=756, y=252, width=20, height=20, color=[237, 173, 62]
x=756, y=273, width=20, height=20, color=[62, 237, 106]
x=756, y=294, width=20, height=20, color=[237, 173, 62]
x=756, y=315, width=20, height=20, color=[62, 237, 106]
x=756, y=336, width=20, height=20, color=[62, 129, 237]
x=756, y=357, width=20, height=20, color=[62, 129, 237]
x=756, y=378, width=20, height=20, color=[237, 173, 62]
x=756, y=399, width=20, height=20, color=[237, 173, 62]
x=756, y=420, width=20, height=20, color=[62, 237, 106]
x=756, y=441, width=20, height=20, color=[237, 173, 62]
x=756, y=462, width=20, height=20, color=[237, 173, 62]
x=756, y=483, width=20, height=20, color=[62, 237, 106]
x=756, y=504, width=20, height=20, color=[62, 237, 106]
x=756, y=525, width=20, height=20, color=[237, 173, 62]
x=756, y=546, width=20, height=20, color=[62, 237, 106]
x=756, y=567, width=20, height=20, color=[237, 173, 62]
x=756, y=588, width=20, height=20, color=[237, 173, 62]
x=756, y=609, width=20, height=20, color=[62, 129, 237]
x=756, y=630, width=20, height=20, color=[62, 237, 106]
x=756, y=651, width=20, height=20, color=[62, 129, 237]
x=756, y=672, width=20, height=20, color=[62, 237, 106]
x=756, y=693, width=20, height=20, color=[62, 237, 106]
x=756, y=714, width=20, height=20, color=[237, 173, 62]
x=756, y=735, width=20, height=20, color=[62, 237, 106]
x=756, y=756, width=20, height=20, color=[62, 129, 237]
x=756, y=777, width=20, height=20, color=[237, 173, 62]
x=756, y=798, width=20, height=20, color=[237, 173, 62]
x=756, y=819, width=20, height=20, color=[62, 237, 106]
x=756, y=840, width=20, height=20, color=[62, 237, 106]
x=756, y=861, width=20, height=20, color=[62, 129, 237]
x=777, y=0, width=20, height=20, color=[237, 173, 62]
x=777, y=21, width=20, height=20, color=[62, 129, 237]
x=777, y=42, width=20, height=20, color=[62, 237, 106]
x=777, y=63, width=20, height=20, color=[237, 173, 62]
x=777, y=84, width=20, height=20, color=[237, 173, 62]
x=777, y=105, width=20, height=20, color=[62, 237, 106]
x=777, y=126, width=20, height=20, color=[62, 129, 237]
x=777, y=147, width=20, height=20, color=[62, 237, 106]
x=777, y=168, width=20, height=20, color=[62, 129, 237]
x=777, y=189, width=20, height=20, color=[62, 237, 106]
x=777, y=210, width=20, height=20, color=[237, 173, 62]
x=777, y=231, width=20, height=20, color=[62, 129, 237]
x=777, y=252, width=20, height=20, color=[62, 129, 237]
x=777, y=273, width=20, height=20, color=[237, 173, 62]
x=777, y=294, width=20, height=20, color=[62, 129, 237]
x=777, y=315, width=20, height=20, color=[237, 173, 62]
x=777, y=336, width=20, height=20, color=[62, 237, 106]
x=777, y=357, width=20, height=20, color=[237, 173, 62]
x=777, y=378, width=20, height=20, color=[62, 129, 237]
x=777, y=399, width=20, height=20, color=[62, 129, 237]
x=777, y=420, width=20, height=20, color=[62, 129, 237]
x=777, y=441, width=20, height=20, color=[237, 173, 62]
x=777, y=462, width=20, height=20, color=[62, 129, 237]
x=777, y=483, width=20, height=20, color=[62, 129, 237]
x=777, y=504, width=20, height=20, color=[62, 237, 106]
x=777, y=525, width=20, height=20, color=[62, 237, 106]
x=777, y=546, width=20, height=20, color=[62, 237, 106]
x=777, y=567, width=20, height=20, color=[237, 173, 62]
x=777, y=588, width=20, height=20, color=[62, 129, 237]
x=777, y=609, width=20, height=20, color=[62, 129, 237]
x=777, y=630, width=20, height=20, color=[62, 129, 237]
x=777, y=651, width=20, height=20, color=[62, 237, 106]
x=777, y=672, width=20, height=20, color=[62, 237, 106]
x=777, y=693, width=20, height=20, color=[237, 173, 62]
x=777, y=714, width=20, height=20, color=[62, 129, 237]
x=777, y=735, width=20, height=20, color=[62, 237, 106]
x=777, y=756, width=20, height=20, color=[62, 129, 237]
x=777, y=777, width=20, height=20, color=[62, 237, 106]
x=777, y=798, width=20, height=20, color=[62, 237, 106]
x=777, y=819, width=20, height=20, color=[62, 237, 106]
x=777, y=840, width=20, height=20, color=[237, 173, 62]
x=777, y=861, width=20, height=20, color=[62, 129, 237]
x=798, y=0, width=20, height=20, color=[62, 237, 106]
x=798, y=21, width=20, height=20, color=[62, 129, 237]
x=798, y=42, width=20, height=20, color=[62, 129, 237]
x=798, y=63, width=20, height=20, color=[62, 237, 106]
x=798, y=84, width=20, height=20, color=[237, 173, 62]
x=798, y=105, width=20, height=20, color=[62, 237, 106]
x=798, y=126, width=20, height=20, color=[62, 129, 237]
x=798, y=147, width=20, height=20, color=[62, 129, 237]
x=798, y=168, width=20, height=20, color=[237, 173, 62]
x=798, y=189, width=20, height=20, color=[237, 173, 62]
x=798, y=210, width=20, height=20, color=[62, 129, 237]
x=798, y=231, width=20, height=20, color=[62, 129, 237]
x=798, y=252, width=20, height=20, color=[237, 173, 62]
x=798, y=273, width=20, height=20, color=[237, 173, 62]
x=798, y=294, width=20, height=20, color=[237, 173, 62]
x=798, y=315, width=20, height=20, color=[237, 173, 62]
x=798, y=336, width=20, height=20, color=[237, 173, 62]
x=798, y=357, width=20, height=20, color=[237, 173, 62]
x=798, y=378, width=20, height=20, color=[62, 129, 237]
x=798, y=399, width=20, height=20, color=[237, 173, 62]
x=798, y=420, width=20, height=20, color=[237, 173, 62]
x=798, y=441, width=20, height=20, color=[62, 237, 106]
x=798, y=462, width=20, height=20, color=[237, 173, 62]
x=798, y=483, width=20, height=20, color=[62, 237, 106]
x=798, y=504, width=20, height=20, color=[62, 237, 106]
x=798, y=525, width=20, height=20, color=[62, 129, 237]
x=798, y=546, width=20, height=20, color=[62, 129, 237]
x=798, y=567, width=20, height=20, color=[237, 173, 62]
x=798, y=588, width=20, height=20, color=[62, 237, 106]
x=798, y=609, width=20, height=20, color=[237, 173, 62]
x=798, y=630, width=20, height=20, color=[62, 129, 237]
x=798, y=651, width=20, height=20, color=[237, 173, 62]
x=798, y=672, width=20, height=20, color=[62, 237, 106]
x=798, y=693, width=20, height=20, color=[62, 237, 106]
x=798, y=714, width=20, height=20, color=[62, 129, 237]
x=798, y=735, width=20, height=20, color=[62, 129, 237]
x=798, y=756, width=20, height=20, color=[62, 237, 106]
x=798, y=777, width=20, height=20, color=[237, 173, 62]
x=798, y=798, width=20, height=20, color=[62, 129, 237]
x=798, y=819, width=20, height=20, color=[62, 129, 237]
x=798, y=840, width=20, height=20, color=[237, 173, 62]
x=798, y=861, width=20, height=20, color=[62, 237, 106]
x=819, y=0, width=20, height=20, color=[62, 237, 106]
x=819, y=21, width=20, height=20, color=[62, 237, 106]
x=819, y=42, width=20, height=20, color=[237, 173, 62]
x=819, y=63, width=20, height=20, color=[62, 237, 106]
x=819, y=84, width=20, height=20, color=[237, 173, 62]
x=819, y=105, width=20, height=20, color=[62, 237, 106]
x=819, y=126, width=20, height=20, color=[62, 237, 106]
x=819, y=147, width=20, height=20, color=[237, 173, 62]
x=819, y=168, width=20, height=20, color=[62, 129, 237]
x=819, y=189, width=20, height=20, color=[237, 173, 62]
x=819, y=210, width=20, height=20, color=[62, 129, 237]
x=819, y=231, width=20, height=20, color=[62, 129, 237]
x=819, y=252, width=20, height=20, color=[237, 173, 62]
x=819, y=273, width=20, height=20, color=[62, 129, 237]
x=819, y=294, width=20, height=20, color=[62, 237, 106]
x=819, y=315, width=20, height=20, color=[62, 237, 106]
x=819, y=336, width=20, height=20, color=[62, 237, 106]
x=819, y=357, width=20, height=20, color=[237, 173, 62]
x=819, y=378, width=20, height=20, color=[62, 237, 106]
x=819, y=399, width=20, height=20, color=[237, 173, 62]
x=819, y=420, width=20, height=20, color=[62, 129, 237]
x=819, y=441, width=20, height=20, color=[62, 129, 237]
x=819, y=462, width=20, height=20, color=[237, 173, 62]
x=819, y=483, width=20, height=20, color=[237, 173, 62]
x=819, y=504, width=20, height=20, color=[62, 237, 106]
x=819, y=525, width=20, height=20, color=[237, 173, 62]
x=819, y=546, width=20, height=20, color=[62, 237, 106]
x=819, y=567, width=20, height=20, color=[237, 173, 62]
x=819, y=588, width=20, height=20, color=[237, 173, 62]
x=819, y=609, width=20, height=20, color=[62, 129, 237]
x=819, y=630, width=20, height=20, color=[237, 173, 62]
x=819, y=651, width=20, height=20, color=[62, 237, 106]
x=819, y=672, width=20, height=20, color=[62, 129, 237]
x=819, y=693, width=20, height=20, color=[237, 173, 62]
x=819, y=714, width=20, height=20, color=[62, 237, 106]
x=819, y=735, width=20, height=20, color=[62, 129, 237]
x=819, y=756, width=20, height=20, color=[62, 237, 106]
x=819, y=777, width=20, height=20, color=[62, 237, 106]
x=819, y=798, width=20, height=20, color=[62, 237, 106]
x=819, y=819, width=20, height=20, color=[237, 173, 62]
x=819, y=840, width=20, height=20, color=[237, 173, 62]
x=819, y=861, width=20, height=20, color=[237, 173, 62]
x=840, y=0, width=20, height=20, color=[62, 129, 237]
x=840, y=21, width=20, height=20, color=[62, 129, 237]
x=840, y=42, width=20, height=20, color=[62, 237, 106]
x=840, y=63, width=20, height=20, color=[62, 129, 237]
x=840, y=84, width=20, height=20, color=[62, 237, 106]
x=840, y=105, width=20, height=20, color=[62, 237, 106]
x=840, y=126, width=20, height=20, color=[62, 237, 106]
x=840, y=147, width=20, height=20, color=[62, 129, 237]
x=840, y=168, width=20, height=20, color=[62, 237, 106]
x=840, y=189, width=20, height=20, color=[62, 129, 237]
x=840, y=210, width=20, height=20, color=[62, 237, 106]
x=840, y=231, width=20, height=20, color=[237, 173, 62]
x=840, y=252, width=20, height=20, color=[62, 237, 106]
x=840, y=273, width=20, height=20, color=[62, 237, 106]
x=840, y=294, width=20, height=20, color=[62, 237, 106]
x=840, y=315, width=20, height=20, color=[62, 237, 106]
x=840, y=336, width=20, height=20, color=[237, 173, 62]
x=840, y=357, width=20, height=20, color=[62, 237, 106]
x=840, y=378, width=20, height=20, color=[62, 237, 106]
x=840, y=399, width=20, height=20, color=[62, 129, 237]
x=840, y=420, width=20, height=20, color=[62, 237, 106]
x=840, y=441, width=20, height=20, color=[237, 173, 62]
x=840, y=462, width=20, height=20, color=[62, 237, 106]
x=840, y=483, width=20, height=20, color=[237, 173, 62]
x=840, y=504, width=20, height=20, color=[62, 237, 106]
x=840, y=525, width=20, height=20, color=[62, 129, 237]
x=840, y=546, width=20, height=20, color=[62, 237, 106]
x=840, y=567, width=20, height=20, color=[62, 129, 237]
x=840, y=588, width=20, height=20, color=[237, 173, 62]
x=840, y=609, width=20, height=20, color=[237, 173, 62]
x=840, y=630, width=20, height=20, color=[237, 173, 62]
x=840, y=651, width=20, height=20, color=[62, 237, 106]
x=840, y=672, width=20, height=20, color=[237, 173, 62]
x=840, y=693, width=20, height=20, color=[237, 173, 62]
x=840, y=714, width=20, height=20, color=[237, 173, 62]
x=840, y=735, width=20, height=20, color=[62, 237, 106]
x=840, y=756, width=20, height=20, color=[62, 129, 237]
x=840, y=777, width=20, height=20, color=[237, 173, 62]
x=840, y=798, width=20, height=20, color=[237, 173, 62]
x=840, y=819, width=20, height=20, color=[62, 237, 106]
x=840, y=840, width=20, height=20, color=[62, 129, 237]
x=840, y=861, width=20, height=20, color=[62, 237, 106]
x=861, y=0, width=20, height=20, color=[237, 173, 62]
x=861, y=21, width=20, height=20, color=[62, 129, 237]
x=861, y=42, width=20, height=20, color=[237, 173, 62]
x=861, y=63, width=20, height=20, color=[62, 237, 106]
x=861, y=84, width=20, height=20, color=[62, 237, 106]
x=861, y=105, width=20, height=20, color=[62, 129, 237]
x=861, y=126, width=20, height=20, color=[237, 173, 62]
x=861, y=147, width=20, height=20, color=[237, 173, 62]
x=861, y=168, width=20, height=20, color=[62, 237, 106]
x=861, y=189, width=20, height=20, color=[62, 237, 106]
x=861, y=210, width=20, height=20, color=[62, 237, 106]
x=861, y=231, width=20, height=20, color=[237, 173, 62]
x=861, y=252, width=20, height=20, color=[62, 237, 106]
x=861, y=273, width=20, height=20, color=[62, 237, 106]
x=861, y=294, width=20, height=20, color=[62, 129, 237]
x=861, y=315, width=20, height=20, color=[237, 173, 62]
x=861, y=336, width=20, height=20, color=[62, 129, 237]
x=861, y=357, width=20, height=20, color=[237, 173, 62]
x=861, y=378, width=20, height=20, color=[62, 129, 237]
x=861, y=399, width=20, height=20, color=[237, 173, 62]
x=861, y=420, width=20, height=20, color=[237, 173, 62]
x=861, y=441, width=20, height=20, color=[237, 173, 62]
x=861, y=462, width=20, height=20, color=[237, 173, 62]
x=861, y=483, width=20, height=20, color=[62, 129, 237]
x=861, y=504, width=20, height=20, color=[62, 237, 106]
x=861, y=525, width=20, height=20, color=[237, 173, 62]
x=861, y=546, width=20, height=20, color=[62, 129, 237]
x=861, y=567, width=20, height=20, color=[62, 129, 237]
x=861, y=588, width=20, height=20, color=[62, 237, 106]
x=861, y=609, width=20, height=20, color=[62, 237, 106]
x=861, y=630, width=20, height=20, color=[62, 237, 106]
x=861, y=651, width=20, height=20, color=[237, 173, 62]
x=861, y=672, width=20, height=20, color=[62, 129, 237]
x=861, y=693, width=20, height=20, color=[237, 173, 62]
x=861, y=714, width=20, height=20, color=[62, 237, 106]
x=861, y=735, width=20, height=20, color=[62, 237, 106]
x=861, y=756, width=20, height=20, color=[62, 237, 106]
x=861, y=777, width=20, height=20, color=[62, 237, 106]
x=861, y=798, width=20, height=20, color=[237, 173, 62]
x=861, y=819, width=20, height=20, color=[237, 173, 62]
x=861, y=840, width=20, height=20, color=[237, 173, 62]
x=861, y=861, width=20, height=20, color=[62, 237, 106]
